place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_1743974597,Ganesh Temple,18.561802,73.836857,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1743974597,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13629254247,Ganesh Temple,18.567782,73.918355,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13629254247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_511315413,Ganga Osian Garden,18.454502,73.865275,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,511315413,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_7463300091,Ganga Village Garden,18.483351,73.933952,tourist_attraction,park,"Ganga Village, Pune, 411028",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,7463300091,N/A,N/A,24/7,N/A,N/A,N/A,N/A,N/A,False,True,budget,Tourist Attraction
OPE_10716056743,Gangotri Park Garden,18.619111,73.862295,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10716056743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1459085189,Ganpati Mandal,18.474851,73.852697,tourist_attraction,place_of_worship,"Golwalkar Guruji Path, Pune, 411009",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1459085189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_359791069,Ganpati Mandir,18.515873,73.770094,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,359791069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1034034670,Ganpati Mandir,18.55224,73.829703,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1034034670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2304486066,Ganpati Mandir,18.490855,73.932008,tourist_attraction,place_of_worship,"Ganesh Chowk, Sasane Nagar - Mohammadwadi Road, Pune, 411028",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2304486066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1246844490,Ganpati Mandir,18.535722,73.928812,tourist_attraction,place_of_worship,"Bhoiraj Society Road, Pune, 411036",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1246844490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_12306772777,Ganpati Mandir Chandannagar,18.562268,73.93216,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,12306772777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172994192,Ganpati Temple,18.515306,73.847771,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172994192,N/A,N/A,N/A,N/A,Modi Ganpati Mandir,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13629447811,Ganpati Temple,18.58666,73.887833,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13629447811,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_352446011,Garden,18.472095,73.88986,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,352446011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1459492266,Garden,18.555875,73.843519,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1459492266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_257752108,Garden,18.579721,73.894398,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,257752108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1318964332,Garden Of Department Of Geography,18.548088,73.826921,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1318964332,N/A,N/A,N/A,N/A,N/A,N/A,no,N/A,True,False,budget,Tourist Attraction
OPE_2517303170,Garud Ganapati Mandir,18.513661,73.845628,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2517303170,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_220562868,Garware Balbhavan,18.502462,73.854109,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,220562868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6168664141,General Arunkumar Vaidya,18.528322,73.884132,tourist_attraction,memorial,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6168664141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1318965007,Geology Garden,18.548421,73.826962,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1318965007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_258099112,Gokul Nagar Park,18.585955,73.887552,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,258099112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10172979854,Golibar Maidan,18.502023,73.877439,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10172979854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_263825711,Gool Poonawala Udyan,18.496413,73.876908,tourist_attraction,park,"Irawati Karve Marg, 411037",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,263825711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1458943419,Government  Basketball Court,18.548965,73.914938,tourist_attraction,park,"Kalyani Nagar, Wadgaon Sheri Road, Near Nyati Meadows Society, Pune, 411014",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1458943419,N/A,N/A,6 AM to 6 PM,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_556074002,Gram Sankruti Udyan,18.545581,73.797982,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,556074002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_705226189,Green Park,18.551915,73.802937,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,705226189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9128875182,Green Park,18.522128,73.86321,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9128875182,N/A,N/A,Mo-Fr 06:00-18:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_469320325,Grevillea Park,18.509696,73.926611,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,469320325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1472143922,Ground,18.523813,73.776623,tourist_attraction,park,"bavdhan, bavdhan, Bavdhan, Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1472143922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_672676829,Gurudwara,18.512601,73.885787,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,672676829,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13619790671,Gurudwara,18.548897,73.879185,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13619790671,N/A,N/A,N/A,N/A,N/A,no,N/A,N/A,False,False,budget,Tourist Attraction
OPE_12284768628,Gurudwara Shri Guru Singh Sabah,18.564626,73.809904,tourist_attraction,place_of_worship,"Sarkar wada, ward no. 8, aundh gaon, Pune",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,12284768628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_5832579354,Guruji Talim,18.515047,73.85466,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,5832579354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_282961100,Gurusingh Sabha Gurudwara,18.517844,73.861877,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,282961100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_630477572,Haji Rasulbhai Pansare Bal Udhyan,18.493832,73.870961,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,630477572,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_3386030400,Hal Marut,18.517258,73.835367,tourist_attraction,attraction,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,3386030400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13629451330,Hansraj Anand Garden,18.590064,73.889803,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13629451330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_556291717,Hansraj Anand Garden,18.589943,73.889704,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,556291717,N/A,N/A,N/A,N/A,"near by street ""Gokul Nagar""",N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13380358699,Hanuman  Temple,18.596316,73.92511,tourist_attraction,place_of_worship,"Pune, 411047",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13380358699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2433595474,Hanuman Mandir,18.524047,73.817733,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2433595474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_5283182831,Hanuman Mandir,18.489914,73.826441,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,5283182831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9240325835,Hanuman Mandir,18.528701,73.791515,tourist_attraction,place_of_worship,"Pashan-Bavdhan Road, Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9240325835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13304985835,Hanuman Mandir,18.554578,73.752912,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13304985835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_249174584,Hanuman Mandir,18.52497,73.83318,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,249174584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_359966035,Hanuman Mandir,18.516324,73.77343,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,359966035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_641670799,Hanuman Mandir,18.564073,73.811483,tourist_attraction,place_of_worship,"Ward No. 8, Dhaygade Wada, Aundh,, Aundh Gaon, Pune, 411027",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,641670799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1434287633,Hanuman Mandir,18.533318,73.812238,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1434287633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2858176020,Hanuman Mandir,18.512384,73.850266,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2858176020,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6541829420,Hanuman Temple,18.553399,73.754322,tourist_attraction,place_of_worship,"Sus Road, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6541829420,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13627048033,Hanuman Temple,18.596255,73.925122,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13627048033,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_218834887,Hatti Chowk,18.468396,73.85281,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,218834887,N/A,N/A,N/A,N/A,N/A,no,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2536024948,Hatti Ganpati Mandir,18.511223,73.845858,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2536024948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_3719880356,Hazrat Babajaan Dargah,18.511436,73.876329,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,3719880356,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1318966999,Hill,18.551364,73.78325,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1318966999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6250078444,Hutatma Chaphekar Bandhu Memorial,18.535615,73.837998,tourist_attraction,memorial,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6250078444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11104142436,Ichapueti Temple,18.455816,73.850847,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11104142436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_291939305,Indraprasth Garden,18.550646,73.880146,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,291939305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_472271415,Industrial Area,18.513467,73.914684,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,472271415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1088105792,Iskcon Lawn,18.448383,73.88079,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1088105792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_264278038,Iskcon Nvcc Temple,18.447906,73.880713,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,264278038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13629183825,Iskcon Temple,18.520022,73.879479,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13629183825,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_67169452,Iskcon Temple,18.520039,73.879442,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,67169452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1033411542,Iucaa Science Garden,18.559665,73.82642,tourist_attraction,garden,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1033411542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10219123489,Ivy Park,18.583753,74.002721,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10219123489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9055379286,J J Garden,18.521148,73.872096,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9055379286,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_180659329,J.J Garden,18.517482,73.877648,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,180659329,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1067554674,Jai Bhawani Navratri Utsav Mandal Trust,18.536338,73.790713,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1067554674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13380381004,Jai Ganesh,18.475463,73.851932,tourist_attraction,place_of_worship,"Golwalkar Guruji Path, Pune, 411009",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13380381004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1458936497,Jai Ganesh Mitra Mandal,18.475462,73.851933,tourist_attraction,place_of_worship,"Golwalkar Guruji Path, Pune, 411009",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1458936497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_479980734,Jain Temple,18.506165,73.821154,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,479980734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2618478633,Jamnalal Bajaj,18.501363,73.854174,tourist_attraction,memorial,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2618478633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1278050632,"Janai Devi Mandir, Wagholi, Pune",18.592426,73.964277,tourist_attraction,place_of_worship,"Janai devi mandir, Wagholi, Wagholi, Pune, 412207",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1278050632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_269501567,Jangli Maharaj Mandir,18.526377,73.849997,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,269501567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Category:Jangli Maharaj Temple,False,False,budget,Tourist Attraction
OPE_359814369,Janvi Parking Lot,18.540233,73.863211,tourist_attraction,park,"sangamwadi, Sangamwadi Road, Pune, 411001",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,359814369,N/A,N/A,24/7,N/A,N/A,N/A,N/A,N/A,False,True,budget,Tourist Attraction
OPE_215535659,Jawaharlal Nehru Cricket Stadium,18.502159,73.855606,tourist_attraction,stadium,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,215535659,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Category:Nehru Stadium, Pune",False,False,budget,Tourist Attraction
OPE_10581961161,Jay Bhawani Mandir,18.474381,73.977859,tourist_attraction,place_of_worship,"Fursungi, Pune, 412308",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10581961161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_360001897,"Jay Maharashtra Tarun Mandal, Ganesh Temple",18.47405,73.795272,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,360001897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_380417660,Jayprakash Narayan Udyan,18.526954,73.874375,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,380417660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1338980174,Jaysingrao Sasane Park,18.509749,73.906112,tourist_attraction,park,"Bhagwan Tatyasaheb Kawade Marg, Pune",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1338980174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2338086239,Jhulelal Hindu Temple,18.484929,73.902966,tourist_attraction,place_of_worship,"Kedari Nagar Road, Pune, 411040",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2338086239,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_217271099,Jijamata Udyan,18.518725,73.856879,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,217271099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1270331144,Jilani Masjid,18.457596,73.769816,tourist_attraction,place_of_worship,Pune,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1270331144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2466421178,Jnaneshwar Paduka Mandir,18.526819,73.841627,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2466421178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Category:Dnyaneshwar_Paduka_Temple,False,False,budget,Tourist Attraction
OPE_152331477,Joggers Park,18.566394,73.916237,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,152331477,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2455119457,Joshi'S Museum Of Miniature Railways,18.501412,73.822364,tourist_attraction,museum,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2455119457,https://www.minirailways.com/,02025435378,"Mo-We,Fr 09:00-13:00,13:30-17:00; Th 09:00-13:00; Sa 09:00-16:00,17:00-20:00; Su 17:00-20:00",N/A,N/A,no,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10003458679,Jwala Maruti Mandir,18.423909,74.008715,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10003458679,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_13629431908,Kailasdham Temple,18.586219,73.886487,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,13629431908,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_210604941,Kakasaheb Gadgil Udyan,18.475296,73.854281,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,210604941,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_360306508,Kal Bhairav Nath Mandir,18.53467,73.931482,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,360306508,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_6241949024,Kala Datta Mandir,18.518755,73.857075,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,6241949024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_10539059437,Kalaram Mandir,18.520885,73.863056,tourist_attraction,place_of_worship,"Pune, 411011",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,10539059437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_9469099321,Kalbhairav Mandir,18.517617,73.777171,tourist_attraction,place_of_worship,"Pune, 411021",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,9469099321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_4460082391,Kalbhairavnath  Temple,18.49935,73.932661,tourist_attraction,place_of_worship,"hingne ali,shivraj chowk, 411028",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4460082391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_359567600,Kali Bari,18.560692,73.838237,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,359567600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_4547356889,Kali Matha Temple,18.559028,73.840265,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,4547356889,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_217318332,Kalmadi Udyan,18.50233,73.867611,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,217318332,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_218691432,Kalyani Nagar Joggers Park,18.550219,73.90292,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,218691432,N/A,N/A,"Mo-Su 06:00-11:00,16:00-20:00",N/A,N/A,yes,N/A,N/A,False,False,budget,Tourist Attraction
OPE_1030015753,Kamala Nehru Park,18.516987,73.834814,tourist_attraction,park,"Dr. Ketkar Path, Pune, 411004",N/A,,tourism|culture|sightseeing|landmark,openstreetmap,1030015753,N/A,N/A,"Mo-Su 07:00-10:00, 16:00-20:30",N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_215804388,Kamalnayan Bajaj Udyan,18.545651,73.852212,tourist_attraction,park,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,215804388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_11622330003,Kamgar Putala,18.528233,73.856301,tourist_attraction,artwork,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,11622330003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_7131614760,Kanifnath Mandir,18.414237,73.952551,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,7131614760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Tourist Attraction
OPE_2289294092,Kasba Ganpati,18.51903,73.857241,tourist_attraction,place_of_worship,N/A,N/A,,tourism|culture|sightseeing|landmark,openstreetmap,2289294092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Category:Kasba Ganpati temple,False,False,budget,Tourist Attraction
