place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_10679700962,Dr. Kartik Bhosale Cardiology Clinic,18.600612,73.763641,hospital,clinic,N/A,N/A,,health|medical|emergency,openstreetmap,10679700962,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7048975896,Dr. Kashyap Nursing Home,18.47056,73.864335,hospital,clinic,411037,N/A,,health|medical|emergency,openstreetmap,7048975896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7651453351,Dr. Khabia Clinic,18.455453,73.871294,hospital,clinic,411046,N/A,,health|medical|emergency,openstreetmap,7651453351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_1309316784,Dr. Mudgerikar Clinic,18.477361,73.819019,hospital,clinic,N/A,N/A,,health|medical|emergency,openstreetmap,1309316784,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_1309316787,Dr. Naik Clinic,18.474564,73.814076,hospital,hospital,N/A,N/A,,health|medical|emergency,openstreetmap,1309316787,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_9090478187,Dr. Rajesh Badani,18.579289,73.785333,hospital,clinic,"No 401 and 404 AG Icon 4th floor, Ingawale Nagar, Pimple Nilakh, Pune,Maharashtra, India, 411027",N/A,,health|medical|emergency,openstreetmap,9090478187,https://www.drrajeshbadanicardiologist.in/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_12640063699,Dr. Sandhya'S Skin & Hair Clinic,18.453878,73.851037,hospital,clinic,"Sr. No 33, Above Chandrabhaga Bar and Restaurant, Ambegaon Bk, pune, 411 046",N/A,,health|medical|emergency,openstreetmap,12640063699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_10723431692,Dr. Satra'S Dental Clinic,18.599893,73.815826,hospital,hospital,"Damodar Jagtap Path, Pune, 411061",N/A,,health|medical|emergency,openstreetmap,10723431692,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_11099216482,Dr. Shingare'S Paralysis & Neurocare Center,18.452101,73.820427,hospital,clinic,"Vishwa Arcade, 2nd Floor, Above Pulse Hospital, Near Nawale Brigde, Vadgaon Budruk, Pune, 411041",N/A,,health|medical|emergency,openstreetmap,11099216482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
OPE_7649461797,Dr. Shirish Kankariya,18.479043,73.891014,hospital,doctors,411048,N/A,,health|medical|emergency,openstreetmap,7649461797,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,,Hospital / Medical
